,valence,year,acousticness,artists,danceability,energy,explicit,instrumentalness,liveness,mode,name,release_date,speechiness,genera,duration_ms,key,loudness,popularity,tempo
111,0.8240000000000001,1970,0.221,Free,0.787,0.47200000000000003,0,0.000336,0.153,1,All Right Now,1970-06-26,0.0832,rock,0.17827356661905733,0.18181818181818182,0.7273553969522445,0.7865168539325842,0.45955504276505554
112,0.948,1970,0.301,Santana,0.736,0.379,0,0.345,0.10400000000000001,1,Oye Como Va,1970-09-23,0.0539,rock,0.1312742297490308,0.6363636363636364,0.7167736779740418,0.7415730337078652,0.5118513130502395
113,0.904,1970,0.0184,Jimmy Cliff,0.782,0.386,0,0.0,0.0525,1,"Wonderful World, Beautiful People - Single Version",1970,0.0302,reggae,0.09213999693940012,0.18181818181818182,0.655184766733721,0.6067415730337078,0.3704507261280693
114,0.133,1970,0.0467,Black Sabbath,0.317,0.431,0,0.0457,0.239,1,Black Sabbath - 2014 Remaster,1970-02-13,0.0415,metal,0.20861431340542744,0.18181818181818182,0.685634765355893,0.5730337078651685,0.5385199026812812
115,0.627,1970,0.0015199999999999999,Black Sabbath,0.424,0.662,0,0.0241,0.17600000000000002,1,Jack the Stripper / Fairies Wear Boots - 2012 - Remaster,1970-09-18,0.0434,metal,0.20473627831054886,0.2727272727272727,0.7823858469508667,0.550561797752809,0.5679600692267175
116,0.746,1970,0.111,Eric Clapton,0.442,0.616,0,0.00321,0.0993,1,Let It Rain,1970-08-01,0.0294,rock,0.15954269536829216,0.18181818181818182,0.7661274766458156,0.6067415730337078,0.4734003862650179
117,0.282,1971,0.382,Elton John,0.414,0.428,0,0.00024300000000000002,0.14800000000000002,1,Tiny Dancer,1971-11-05,0.0278,rock,0.2078912466843501,0.0,0.7749455757943178,0.8876404494382022,0.6164187714765857
118,0.15,1971,0.313,The Who,0.489,0.7240000000000001,0,0.185,0.287,1,Baba O'Riley,1971-08-14,0.0352,rock,0.158989874515405,0.4545454545454546,0.8501749841549782,0.8651685393258427,0.4422044696380646
119,0.491,1971,0.6990000000000001,Don McLean,0.531,0.48100000000000004,0,0.0,0.0842,0,American Pie,1971,0.06,rock,0.2970312181187513,0.36363636363636365,0.7580809611728072,0.8426966292134831,0.5748764704406931
120,0.19699999999999998,1971,0.58,Led Zeppelin,0.33799999999999997,0.34,0,0.0032,0.11599999999999999,0,Stairway to Heaven - Remaster,1971-11-08,0.0339,rock,0.275311798612528,0.8181818181818182,0.7487117308275235,0.8764044943820224,0.22361985502520743
121,0.5429999999999999,1971,0.5589999999999999,Rod Stewart,0.605,0.574,0,0.113,0.0684,1,Maggie May,1971-05-18,0.0377,rock,0.1907863191185472,0.18181818181818182,0.790404805864036,0.8089887640449438,0.518435375855928
122,0.6579999999999999,1971,0.302,Janis Joplin,0.45299999999999996,0.46399999999999997,0,5.96e-05,0.152,1,Me and Bobby McGee,1971-01-11,0.0431,rock,0.1404560293817588,0.18181818181818182,0.7787208244922704,0.8089887640449438,0.2910720108354862
123,0.716,1971,0.25,The Doors,0.5489999999999999,0.722,0,0.0138,0.11,0,Riders on the Storm,1971-04-19,0.0283,rock,0.24463566108957352,1.0,0.7575298299760258,0.8314606741573034,0.3581353934134289
124,0.522,1971,0.943,Led Zeppelin,0.503,0.265,0,0.045,0.0867,1,Going to California - Remaster,1971-11-08,0.0333,rock,0.10272648439094062,0.18181818181818182,0.6422331836093582,0.7528089887640449,0.196098472497429
125,0.342,1971,0.213,The Who,0.39399999999999996,0.622,0,4.45e-05,0.0892,0,Behind Blue Eyes,1971-08-14,0.0336,rock,0.10863471740461128,0.36363636363636365,0.8531786491774368,0.7865168539325842,0.5021006295618149
126,0.871,1971,0.000582,Led Zeppelin,0.317,0.887,0,0.0025800000000000003,0.0891,1,Rock and Roll - Remaster,1971-11-08,0.0375,rock,0.10808253417669864,0.8181818181818182,0.879798285981978,0.7528089887640449,0.7702851839775264
127,0.662,1971,0.0649,Jethro Tull,0.47700000000000004,0.479,0,0.028999999999999998,0.0906,0,Aqualung,1971-03-19,0.0483,rock,0.22006605794735767,0.6363636363636364,0.7531758935214528,0.7303370786516854,0.4750558077704482
128,0.368,1971,0.0802,Black Sabbath,0.318,0.65,0,0.132,0.0962,1,Children of the Grave - 2014 Remaster,1971-07-21,0.0375,metal,0.16970579983676798,0.5454545454545454,0.6969329548899117,0.651685393258427,0.6472635380872357
129,0.6579999999999999,1971,0.00183,Black Sabbath,0.36200000000000004,0.6,0,0.0426,0.0814,1,Sweet Leaf - 2014 Remaster,1971-07-21,0.0463,metal,0.16178713527851457,0.18181818181818182,0.742208382705503,0.6292134831460674,0.637657076926936
130,0.426,1971,0.15,Elton John,0.305,0.594,0,0.000303,0.39,1,Levon,1971-11-05,0.0447,rock,0.17284737808610487,0.4545454545454546,0.7914243985780816,0.6179775280898876,0.6207767940003511
131,0.35200000000000004,1971,0.41700000000000004,Jethro Tull,0.68,0.53,0,0.011000000000000001,0.0559,0,Locomotive Breath,1971-03-19,0.0889,rock,0.1370638645174454,1.0,0.7196120036374659,0.6741573033707865,0.48772229050139204
132,0.498,1971,0.0418,Yes,0.41700000000000004,0.425,0,1.31e-05,0.0897,1,"I've Seen All Good People: a. Your Move, b. All Good People - 2003 Remaster",1971-02-19,0.062,rock,0.23100770250969188,0.36363636363636365,0.7586320923695886,0.6067415730337078,0.5527226667335523
133,0.513,1971,0.0126,Black Sabbath,0.401,0.544,0,0.0448,0.145,1,Into the Void - 2014 Remaster,1971-07-21,0.0392,metal,0.2035675117322995,0.5454545454545454,0.697897434484279,0.5842696629213483,0.19061802402869393
134,0.225,1971,0.301,The Who,0.6859999999999999,0.92,0,0.27,0.0807,1,Won't Get Fooled Again - Original Album Version,1971-08-14,0.0566,rock,0.2935287441338502,0.18181818181818182,0.909035795971231,0.7191011235955056,0.5534124256941484
135,0.371,1971,0.20199999999999999,Ten Years After,0.384,0.516,0,0.18,0.114,0,I'd Love to Change the World - 2004 Remaster,1971-11-11,0.0345,rock,0.11036013058559477,0.8181818181818182,0.7491801923447877,0.6853932584269663,0.44745290827459916
136,0.6459999999999999,1971,0.179,Jethro Tull,0.575,0.696,0,0.00114,0.315,1,Cross-Eyed Mary,1971-03-19,0.12,rock,0.12698110079575595,0.0,0.8048995563393866,0.5730337078651685,0.24789309990217956
137,0.74,1972,0.34299999999999997,Eagles,0.575,0.67,0,4.95e-06,0.129,1,Take It Easy - 2013 Remaster,1972,0.0318,rock,0.10235474903081002,0.6363636363636364,0.7944280636005401,0.8651685393258427,0.5795229376207078
138,0.963,1972,0.218,Steely Dan,0.682,0.537,0,3.07e-05,0.0556,0,Do It Again,1972-01-01,0.0323,rock,0.1949092022036319,0.18181818181818182,0.7981757557386536,0.7865168539325842,0.48786651282951665
139,0.89,1972,0.0983,Deep Purple,0.632,0.586,0,0.581,0.0535,1,Smoke on the Water,1972-03-25,0.0284,rock,0.18562538257498468,0.0,0.7684422276722974,0.7191011235955056,0.4230856053575459
140,0.623,1972,0.633,Johnny Nash,0.6809999999999999,0.373,0,0.0011300000000000001,0.0751,1,I Can See Clearly Now - Edit,1972,0.0568,reggae,0.07248520710059173,0.18181818181818182,0.7169941304527543,0.7528089887640449,0.4806491258872807
141,0.583,1972,0.364,Eagles,0.555,0.568,0,0.0016699999999999998,0.11599999999999999,0,Witchy Woman - 2013 Remaster,1972,0.0341,rock,0.12742042440318302,0.18181818181818182,0.7444129074926287,0.6629213483146067,0.3244124507762923
142,0.79,1972,0.634,Jimmy Cliff,0.679,0.575,0,0.0,0.165,1,The Harder They Come,1972-07-07,0.0715,reggae,0.1076655274433789,0.09090909090909091,0.859268648901871,0.651685393258427,0.35000250821440204
143,0.9329999999999999,1972,0.20800000000000002,Jimmy Cliff,0.895,0.5710000000000001,0,0.0,0.0781,1,You Can Get It If You Really Want,1972-07-07,0.0501,reggae,0.0687614772495409,0.09090909090909091,0.8427622695582684,0.6629213483146067,0.5104216308410042
144,0.7959999999999999,1973,0.365,Steve Miller Band,0.596,0.44799999999999995,0,5.3e-06,0.20600000000000002,1,The Joker,1973-01-01,0.0396,rock,0.13610168843093245,0.4545454545454546,0.8157568409159801,0.8539325842696629,0.2290125159898666
145,0.22399999999999998,1973,0.38799999999999996,Aerosmith,0.307,0.433,0,9.08e-05,0.332,1,Dream On,1973-01-05,0.028999999999999998,rock,0.13766769536829218,0.09090909090909091,0.8036043980269503,0.8876404494382022,0.7156500037623217
146,0.33799999999999997,1973,0.0738,Lynyrd Skynyrd,0.249,0.8340000000000001,0,9.48e-05,0.0924,1,Free Bird,1973-01-01,0.0577,rock,0.3162964190981432,0.0,0.8545013640497121,0.797752808988764,0.4480423386591085
147,0.5770000000000001,1973,0.276,The Marshall Tucker Band,0.406,0.713,0,0.0035399999999999997,0.11199999999999999,1,Can't You See,1973,0.0348,rock,0.2002397469904101,0.6363636363636364,0.9294552068119817,0.797752808988764,0.7378727833655223
148,0.7829999999999999,1973,0.0241,Pink Floyd,0.469,0.537,0,0.00201,0.26899999999999996,1,Money,1973-03-01,0.152,rock,0.21155185166292592,0.8181818181818182,0.793573810245529,0.8202247191011236,0.4854774386114524
149,0.606,1973,0.00249,ZZ Top,0.545,0.64,0,0.0304,0.196,0,La Grange - 2005 Remaster,1973-07-26,0.22399999999999998,rock,0.11440713629871455,0.36363636363636365,0.8069111852076387,0.8539325842696629,0.2117748125109734
150,0.35600000000000004,1973,0.521,Pink Floyd,0.358,0.48,0,0.00428,0.17800000000000002,1,Time,1973-03-01,0.0849,rock,0.2313902774943889,0.8181818181818182,0.7558488798258426,0.7865168539325842,0.46117284105445333
151,0.843,1973,0.0916,The Doobie Brothers,0.575,0.912,0,0.0021100000000000003,0.0562,0,Long Train Runnin',1973,0.0393,rock,0.09960594776576207,0.6363636363636364,0.8802667474992423,0.8089887640449438,0.44287541699064437
152,0.22899999999999998,1973,0.251,Bob Dylan,0.513,0.396,0,0.177,0.11,1,Knockin' On Heaven's Door,1973-07-13,0.0299,rock,0.06301456335441746,0.6363636363636364,0.720824492270385,0.8202247191011236,0.5859000727382176
153,0.419,1973,0.0241,Joe Walsh,0.493,0.376,0,0.792,0.102,1,Rocky Mountain Way,1973-06-18,0.0435,rock,0.16855424913283001,0.36363636363636365,0.6661522775496708,0.6853932584269663,0.2489340088790789
154,0.71,1973,0.0734,The Beatles,0.40700000000000003,0.8340000000000001,0,0.00021,0.24100000000000002,1,Revolution - Remastered 2009,1973-04-02,0.20800000000000002,rock,0.09834727606610894,0.5454545454545454,0.8265590123728954,0.7415730337078652,0.46783842082821236
155,0.299,1973,0.0582,Led Zeppelin,0.41200000000000003,0.54,0,0.0717,0.0849,1,Over the Hills and Far Away - 1990 Remaster,1973-03-28,0.0516,rock,0.1519504947969802,0.6363636363636364,0.6977872082449228,0.6853932584269663,0.313602046702952
156,0.905,1973,0.621,Bob Marley & The Wailers,0.76,0.462,0,0.32,0.0758,1,Stir It Up - Original Album Version,1973-04-13,0.10300000000000001,reggae,0.17939387369924503,0.8181818181818182,0.7775358924191904,0.7191011235955056,0.6263262183651458
157,0.7190000000000001,1973,0.262,Herbie Hancock,0.7240000000000001,0.414,0,0.111,0.0785,1,Watermelon Man,1973-10-26,0.0588,jazz,0.2154579422566823,0.09090909090909091,0.7723828157292845,0.6629213483146067,0.6281070505906844
158,0.961,1973,0.265,Toots & The Maytals,0.777,0.45799999999999996,0,0.00295,0.0423,1,Funky Kingston,1973-01-01,0.0841,reggae,0.15597199551112018,1.0,0.740196753837251,0.6629213483146067,0.32781735182723415
159,0.721,1973,0.174,Led Zeppelin,0.556,0.855,0,0.00381,0.261,1,Dancing Days - Remaster,1973-03-28,0.0403,rock,0.10993419710263211,0.0,0.8905729008790543,0.5730337078651685,0.44192856605382613
160,0.8859999999999999,1974,0.18100000000000002,Lynyrd Skynyrd,0.596,0.605,0,0.000331,0.0863,1,Sweet Home Alabama,1974-04-15,0.0255,rock,0.14840529993878798,0.6363636363636364,0.7460663010829729,0.9213483146067416,0.31996664074845105
161,0.61,1974,0.379,Queen,0.535,0.65,0,0.0,0.14,1,Killer Queen - Remastered 2011,1974-11-08,0.0554,rock,0.08196477759640888,0.9090909090909092,0.9063628096668412,0.7303370786516854,0.4415523338935011
162,0.67,1974,0.228,The Doobie Brothers,0.532,0.441,0,0.0,0.0846,1,Black Water,1974,0.0434,rock,0.13021194654152213,0.18181818181818182,0.7261980214390036,0.7078651685393258,0.7681657428076951
163,0.444,1974,0.491,Bad Company,0.545,0.467,0,0.175,0.0805,1,Bad Company - 2015 Remaster,1974,0.0305,rock,0.15111711895531524,0.7272727272727273,0.7814213673564993,0.7078651685393258,0.41976222127467444
164,0.8190000000000001,1974,0.00434,Lynyrd Skynyrd,0.271,0.642,0,0.0781,0.11800000000000001,1,Call Me The Breeze,1974-04-15,0.0384,rock,0.16496633340134664,0.18181818181818182,0.7920857560142193,0.6629213483146067,0.8753354736762897
165,0.8109999999999999,1974,0.00591,Eagles,0.465,0.812,0,0.0004940000000000001,0.408,1,Already Gone - 2013 Remaster,1974,0.0467,rock,0.13026231891450724,0.6363636363636364,0.9044338504781064,0.6404494382022472,0.6234731244826807
166,0.532,1974,0.426,Supertramp,0.575,0.446,0,0.0175,0.0656,1,Bloody Well Right,1974-09-01,0.105,rock,0.14115677922872882,0.2727272727272727,0.6993854887155888,0.6292134831460674,0.18015249943565176
167,0.228,1975,0.28800000000000003,Queen,0.392,0.402,0,0.0,0.243,0,Bohemian Rhapsody - Remastered 2011,1975-11-21,0.0536,rock,0.19337061314017545,0.0,0.8062498277715011,0.8314606741573034,0.6089442925581275
168,0.491,1975,0.00298,Aerosmith,0.38,0.76,0,0.0294,0.10400000000000001,1,Sweet Emotion,1975-04-08,0.0378,rock,0.1422413793103448,0.8181818181818182,0.7786932679324314,0.8426966292134831,0.3302440492613309
169,0.375,1975,0.735,Pink Floyd,0.48100000000000004,0.262,0,0.0114,0.8320000000000001,1,Wish You Were Here,1975-09-12,0.0414,rock,0.18088846663946131,0.6363636363636364,0.647276034059908,0.8651685393258427,0.4772630364443552
170,0.894,1975,0.0114,Aerosmith,0.653,0.73,0,1.0300000000000001e-05,0.0754,1,Walk This Way,1975-04-08,0.043,rock,0.10797987655580493,0.4545454545454546,0.7882829507564276,0.8426966292134831,0.3883593769595425
171,0.606,1975,0.0050100000000000006,Bruce Springsteen,0.27,0.9440000000000001,0,2.05e-05,0.11599999999999999,1,Born to Run,1975-08-25,0.0975,rock,0.13955506529279738,0.36363636363636365,0.9650307255642206,0.8202247191011236,0.6243948932754771
172,0.49,1975,0.0183,Ted Nugent,0.484,0.711,0,0.17300000000000001,0.0941,1,Stranglehold,1975,0.0331,rock,0.2882154152213834,0.18181818181818182,0.8662404585411558,0.7752808988764045,0.6359452205974566
173,0.581,1975,0.488,Led Zeppelin,0.48,0.536,0,4.22e-05,0.155,1,Kashmir - 1990 Remaster,1975-02-24,0.0427,rock,0.2914883442154662,0.18181818181818182,0.7730441731654221,0.7865168539325842,0.21223256163936888
174,0.38299999999999995,1975,0.11599999999999999,Heart,0.4270000000000001,0.45899999999999996,0,0.000103,0.132,0,Crazy On You,1975,0.0332,rock,0.1545520046929198,0.8181818181818182,0.7378820028107691,0.7415730337078652,0.5211254358022522
175,0.72,1975,0.40700000000000003,Pink Floyd,0.45399999999999996,0.65,0,0.0498,0.589,0,Have a Cigar,1975-09-12,0.0437,rock,0.16366557845337684,0.36363636363636365,0.799911819008515,0.7191011235955056,0.4601507436855702
176,0.7879999999999999,1975,0.1,ZZ Top,0.58,0.885,0,0.00157,0.146,0,Tush - 2006 Remaster,1975-04-18,0.0715,rock,0.05539685778412568,0.0,0.9387142109179091,0.7415730337078652,0.6184880483583737
177,0.7340000000000001,1975,0.159,Heart,0.435,0.444,0,0.000705,0.457,0,Magic Man,1975,0.0336,rock,0.17681786880228523,0.6363636363636364,0.7275758494309571,0.6741573033707865,0.35771526750106597
178,0.5870000000000001,1975,0.272,Bob Marley & The Wailers,0.655,0.675,0,0.0236,0.727,1,"No Woman, No Cry - Live At The Lyceum, London/1975",1975-01-01,0.0599,reggae,0.24022329626606814,0.09090909090909091,0.8230317727134945,0.7640449438202247,0.19324537861496394
179,0.894,1975,0.000573,Head East,0.517,0.447,0,0.00118,0.14400000000000002,1,Never Been Any Reason,1975-01-01,0.0418,rock,0.1652813201387472,0.6363636363636364,0.7367521838573674,0.6292134831460674,0.5517068399006746
180,0.466,1975,0.0469,Black Sabbath,0.27899999999999997,0.638,0,0.0572,0.141,0,Symptom of the Universe - 2013 Remaster,1975-07-28,0.0449,metal,0.21554402162823913,0.5454545454545454,0.7343823197112073,0.5168539325842696,0.824588025784444
181,0.578,1975,0.129,Burning Spear,0.7,0.473,0,0.000891,0.0452,0,Marcus Garvey,1975-02-12,0.0687,reggae,0.09943570189757192,0.6363636363636364,0.8081236738405578,0.6067415730337078,0.2808384960746444
182,0.609,1976,0.0057399999999999994,Eagles,0.579,0.508,0,0.0004940000000000001,0.0575,1,Hotel California - 2013 Remaster,1976-12-08,0.027000000000000003,rock,0.2169984441950622,0.18181818181818182,0.8193943068147373,0.9325842696629213,0.6292733702876921
183,0.385,1976,0.0029,Blue Öyster Cult,0.33299999999999996,0.927,0,0.00020800000000000001,0.297,0,(Don't Fear) The Reaper,1976,0.0733,rock,0.1639123393185064,0.8181818181818182,0.8451321337044284,0.8651685393258427,0.5937884070330331
184,0.28800000000000003,1976,0.0008939999999999998,Boston,0.377,0.682,0,0.00217,0.0504,1,More Than a Feeling,1976,0.0299,rock,0.1492552540297898,0.6363636363636364,0.8592135357821931,0.8876404494382022,0.3885537635757105
185,0.7929999999999999,1976,0.00321,Kansas,0.48200000000000004,0.7859999999999999,0,8.88e-05,0.446,1,Carry on Wayward Son,1976,0.032,rock,0.17340019893899203,0.6363636363636364,0.9227038496514095,0.8426966292134831,0.5015425518573327
186,0.374,1976,0.4320000000000001,Bob Seger,0.705,0.743,0,0.0133,0.10300000000000001,1,Night Moves,1976-10-22,0.042,rock,0.1743075392776984,0.09090909090909091,0.898013172035603,0.797752808988764,0.45010534500489097
187,0.507,1976,0.214,AC/DC,0.6679999999999999,0.9059999999999999,0,0.00245,0.135,0,Dirty Deeds Done Dirt Cheap,1976-09-20,0.17,rock,0.11533360538665577,1.0,0.946237151753975,0.8314606741573034,0.5573377812335397
188,0.6829999999999999,1976,0.000989,Boston,0.42100000000000004,0.677,0,9.65e-05,0.21100000000000002,1,Peace of Mind,1976,0.0343,rock,0.16102198530912057,0.36363636363636365,0.9103585108435064,0.7752808988764045,0.50728009230229
189,0.836,1976,0.0552,Steve Miller Band,0.565,0.645,0,2.84e-06,0.151,1,Take The Money And Run,1976-01-01,0.0484,rock,0.07595388696184452,0.0,0.7246272975281767,0.7528089887640449,0.32938498582858855
190,0.642,1976,0.61,Steve Miller Band,0.561,0.754,0,0.0194,0.32799999999999996,0,Fly Like An Eagle,1976-01-01,0.11199999999999999,rock,0.147699449092022,0.8181818181818182,0.7288710077433933,0.7640449438202247,0.3342760039128144
191,0.21,1976,0.00975,Boston,0.436,0.657,0,0.00748,0.0931,1,Foreplay / Long Time,1976,0.0541,rock,0.265626275249949,0.4545454545454546,0.8363691476756042,0.7303370786516854,0.45098949058165483
192,0.532,1976,0.133,AC/DC,0.456,0.863,0,0.0538,0.0553,1,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),1976-05-14,0.0894,rock,0.15951719036931236,0.2727272727272727,0.9828873763399377,0.797752808988764,0.559275376859214
193,0.655,1976,0.00343,Boston,0.48700000000000004,0.838,0,2.9199999999999998e-05,0.377,1,Rock & Roll Band,1976,0.0433,rock,0.08244108345235665,0.36363636363636365,0.9111852076386784,0.651685393258427,0.5641726654794451
194,0.65,1976,0.068,Peter Tosh,0.71,0.589,0,4.38e-06,0.17600000000000002,1,Legalize It,1976,0.16699999999999998,reggae,0.14557424505203018,0.0,0.7519082917688557,0.651685393258427,0.6134465374100178
195,0.47600000000000003,1976,0.00374,Rainbow,0.166,0.948,0,0.0131,0.769,0,Stargazer,1976-01-01,0.0631,metal,0.2901875892674964,1.0,0.8464272920168646,0.6629213483146067,0.819709548772229
196,0.789,1977,0.0644,Fleetwood Mac,0.828,0.4920000000000001,0,0.00428,0.128,1,Dreams - 2004 Remaster,1977-02-04,0.0276,rock,0.13182705060191796,0.0,0.8122296012565792,1.0,0.460131932077554
197,0.48100000000000004,1977,0.009000000000000001,Fleetwood Mac,0.545,0.67,0,0.000822,0.0451,1,The Chain - 2004 Remaster,1977-02-04,0.0496,rock,0.13974188941032442,0.8181818181818182,0.8379674281462702,0.9213483146067416,0.6570393037196819
198,0.831,1977,0.0167,Fleetwood Mac,0.586,0.941,0,0.000776,0.068,1,Go Your Own Way - 2004 Remaster,1977-02-04,0.0375,rock,0.11002856559885738,0.4545454545454546,0.9391275593154951,0.8426966292134831,0.556052321352429
199,0.667,1977,0.015,Heart,0.547,0.691,0,0.105,0.14400000000000002,0,Barracuda,1977-05-14,0.0369,rock,0.1344623546215058,0.36363636363636365,0.7072666648295627,0.8314606741573034,0.5667122325616393
200,0.615,1977,0.0111,Bob Marley & The Wailers,0.8140000000000001,0.48200000000000004,0,1.57e-06,0.0476,1,Three Little Birds,1977-01-03,0.0588,reggae,0.08239007345439706,0.8181818181818182,0.791589737937116,0.8651685393258427,0.6372933858386214
201,0.387,1977,0.3670000000000001,Kansas,0.475,0.322,0,0.00056,0.11,1,Dust in the Wind,1977,0.0283,rock,0.09896832279126708,0.6363636363636364,0.7862437653283365,0.8651685393258427,0.2930346886051819
202,0.95,1977,0.0783,Bob Marley & The Wailers,0.725,0.523,0,0.0,0.0665,1,One Love / People Get Ready - Medley,1977-01-03,0.324,reggae,0.07771373189145073,0.9090909090909092,0.8163906417922787,0.8089887640449438,0.18511249341593716
203,0.47100000000000003,1977,0.0987,Foreigner,0.516,0.486,0,1.48e-06,0.14300000000000002,0,Cold as Ice,1977-03-08,0.0272,rock,0.09533768618649255,0.2727272727272727,0.7552977486290612,0.7640449438202247,0.5378301437206852
204,0.696,1977,0.259,Fleetwood Mac,0.6659999999999999,0.599,0,0.000769,0.373,1,Gold Dust Woman - 2004 Remaster,1977-02-04,0.0305,rock,0.15594649051214038,0.6363636363636364,0.8230317727134945,0.6853932584269663,0.47899997491785595
205,0.8059999999999999,1977,0.0292,Bob Marley & The Wailers,0.769,0.457,0,3.07e-05,0.0599,1,Waiting In Vain,1977-01-03,0.327,reggae,0.13083235564170576,0.7272727272727273,0.7638127256193337,0.7640449438202247,0.20077002182146525
206,0.795,1977,0.0515,Bob Marley & The Wailers,0.868,0.281,0,6.95e-05,0.114,1,Natural Mystic,1977-01-03,0.34,reggae,0.09990308100387674,0.6363636363636364,0.7329493785995758,0.6629213483146067,0.5293711906493765
207,0.615,1977,0.4920000000000001,Bob Marley & The Wailers,0.622,0.608,0,0.00117,0.9840000000000001,0,"War / No More Trouble - Live At Rainbow Theatre, London/1977",1977-01-03,0.38299999999999995,reggae,0.263517649459294,1.0,0.838656342142247,0.651685393258427,0.20153502721412625
208,0.9059999999999999,1977,0.0597,Junior Murvin,0.932,0.359,0,0.0,0.136,0,Police & Thieves,1977-01-01,0.0944,reggae,0.12309796470108139,1.0,0.7236628179338092,0.651685393258427,0.504038225187489
209,0.527,1977,0.434,Weather Report,0.589,0.532,0,0.00157,0.0794,1,Birdland,1977-03-01,0.0359,jazz,0.19492641807794325,0.0,0.7494833145030175,0.5730337078651685,0.6903672025884772
210,0.42,1978,0.14800000000000002,Van Halen,0.47200000000000003,0.9,0,0.000297,0.34,0,Runnin' with the Devil - 2015 Remaster,1978-02-10,0.0582,rock,0.10451119669455211,0.7272727272727273,0.9042133979993938,0.8089887640449438,0.3076011437457674
211,0.69,1978,0.0152,The Cars,0.619,0.579,0,6.4e-05,0.0858,1,Just What I Needed,1978-06-06,0.0473,rock,0.1113127422974903,0.36363636363636365,0.8242718179062527,0.7865168539325842,0.5044834332438736
212,0.542,1978,0.25,Joe Walsh,0.505,0.47600000000000003,0,0.00915,0.113,1,Life's Been Good,1978-06-01,0.0711,rock,0.3093590593756376,0.18181818181818182,0.7253437680839925,0.7752808988764045,0.3294476911886428
213,0.9229999999999999,1978,0.0632,Dire Straits,0.73,0.868,0,0.0661,0.318,1,Sultans of Swing,1978-10-07,0.0288,rock,0.19087112324015507,0.4545454545454546,0.8788889195072888,0.7528089887640449,0.6361207956056084
214,0.6629999999999999,1978,0.0384,The Police,0.618,0.748,0,4.1e-06,0.0473,1,Roxanne,1978-11-02,0.358,rock,0.08983753315649867,0.0,0.8353495549615586,0.8539325842696629,0.5476874263212019
215,0.647,1978,0.0223,Van Halen,0.45399999999999996,0.946,0,0.0,0.17300000000000001,0,You Really Got Me - 2015 Remaster,1978-02-10,0.13,rock,0.06701055906957765,0.09090909090909091,0.9160076056105156,0.7640449438202247,0.5731834257192304
216,0.963,1978,0.0811,The Cars,0.799,0.608,0,0.0137,0.102,1,My Best Friend's Girl,1978-06-06,0.0411,rock,0.10979902060803917,0.4545454545454546,0.8549698255669763,0.7303370786516854,0.4711931575911109
217,0.629,1978,0.0951,The Cars,0.607,0.662,0,8.27e-05,0.125,1,Good Times Roll,1978-06-06,0.0278,rock,0.11145684554172616,0.36363636363636365,0.8201658904902313,0.6853932584269663,0.38170006772178877
218,0.47,1978,0.015,Boston,0.359,0.7170000000000001,0,0.00365,0.36,1,Don't Look Back,1978-08-02,0.0405,rock,0.1972046521118139,0.18181818181818182,0.7966601449475048,0.6404494382022472,0.4709611477589103
219,0.7190000000000001,1979,0.0781,Pink Floyd,0.6940000000000001,0.39399999999999996,0,0.000677,0.247,1,"Another Brick in the Wall, Pt. 2",1979-11-30,0.0428,rock,0.1196783819628647,0.0,0.6431149935242085,0.8539325842696629,0.3596465925907346
220,0.171,1979,0.15,Pink Floyd,0.47200000000000003,0.366,0,0.308,0.0837,0,Comfortably Numb,1979-11-30,0.0286,rock,0.2112094470516221,1.0,0.7336658491553915,0.8314606741573034,0.5041260126915649
221,0.7609999999999999,1979,0.0273,Tom Petty and the Heartbreakers,0.579,0.705,0,0.0,0.0704,0,Refugee,1979-10-19,0.0339,rock,0.09605182615792696,0.5454545454545454,0.9454104549588029,0.7191011235955056,0.4351877398480021
222,0.7609999999999999,1979,0.0866,Led Zeppelin,0.539,0.866,0,0.00414,0.0953,1,Fool in the Rain - 1990 Remaster,1979-08-15,0.0483,rock,0.2052132217914711,0.0,0.8491553914409325,0.7078651685393258,0.5240537761167824
223,0.695,1979,0.512,Supertramp,0.625,0.758,0,0.00022,0.153,0,The Logical Song - Remastered 2010,1979-03-29,0.0463,rock,0.1276525198938992,0.4545454545454546,0.9095318140483343,0.8202247191011236,0.45742306052321346
224,0.882,1979,0.285,Pat Benatar,0.466,0.588,0,9.94e-06,0.0535,0,Heartbreaker,1979-01-01,0.0812,rock,0.10094049683738013,0.4545454545454546,0.786822453084957,0.6741573033707865,0.6857458175524843
225,0.7559999999999999,1979,0.425,Supertramp,0.532,0.6629999999999999,0,1.07e-06,0.0734,0,Breakfast In America - Remastered,1979-03-29,0.0292,rock,0.06905095898796165,0.0,0.9185428091157101,0.7865168539325842,0.17788883593769594
226,0.26899999999999996,1979,0.0014199999999999998,The Police,0.514,0.34,0,0.0173,0.213,1,Walking On The Moon,1979-10-02,0.0537,rock,0.15926214037951436,0.0,0.7285954421450026,0.7303370786516854,0.6221688529935542
227,0.345,1979,0.214,Fleetwood Mac,0.326,0.495,0,0.0184,0.696,1,"Oh Well (Pt. 1) - Live at Wembly Arena, London, England, June 20, 1980; 2015 Remaster",1979-10-12,0.0576,rock,0.1035337176086513,0.8181818181818182,0.7060541761966437,0.5955056179775281,0.34677945270761734
